entry,wer,time,accuracy
0,0.5909090909090909,0.10184502601623535,0.40909090909090906
1,0.19230769230769232,0.10378026962280273,0.8076923076923077
2,0.34782608695652173,0.10263323783874512,0.6521739130434783
3,0.2413793103448276,0.09933209419250488,0.7586206896551724
4,0.35714285714285715,0.09654569625854492,0.6428571428571428
5,0.21428571428571427,0.10614776611328125,0.7857142857142857
6,0.34782608695652173,0.13250136375427246,0.6521739130434783
7,0.6538461538461539,0.13853859901428223,0.34615384615384615
8,0.5,0.13745498657226562,0.5
9,0.47368421052631576,0.12899231910705566,0.5263157894736843
10,0.3888888888888889,0.12804603576660156,0.6111111111111112
11,0.36363636363636365,0.12711501121520996,0.6363636363636364
12,0.6571428571428571,0.13715529441833496,0.34285714285714286
13,0.7560975609756098,0.14510512351989746,0.24390243902439024
14,0.17857142857142858,0.14084506034851074,0.8214285714285714
15,0.5,0.14507532119750977,0.5
16,0.2962962962962963,0.15319037437438965,0.7037037037037037
17,0.3103448275862069,0.14045929908752441,0.6896551724137931
18,0.8285714285714286,0.14217853546142578,0.17142857142857137
19,0.3125,0.13060569763183594,0.6875
20,0.65,0.1293041706085205,0.35
21,0.5,0.12228965759277344,0.5
22,0.20833333333333334,0.13283157348632812,0.7916666666666666
23,0.5625,0.13578462600708008,0.4375
24,0.6538461538461539,0.13450336456298828,0.34615384615384615
25,0.15384615384615385,0.12989592552185059,0.8461538461538461
26,0.5526315789473685,0.15182232856750488,0.4473684210526315
27,0.5238095238095238,0.14016485214233398,0.47619047619047616
28,0.6129032258064516,0.14056015014648438,0.3870967741935484
29,0.5882352941176471,0.13329291343688965,0.4117647058823529
30,0.21052631578947367,0.13032984733581543,0.7894736842105263
31,0.7666666666666667,0.1355297565460205,0.23333333333333328
32,0.12121212121212122,0.13670086860656738,0.8787878787878788
33,0.3684210526315789,0.14072775840759277,0.631578947368421
34,0.5238095238095238,0.14732837677001953,0.47619047619047616
35,0.2777777777777778,0.13259601593017578,0.7222222222222222
36,0.6666666666666666,0.13360047340393066,0.33333333333333337
37,0.8873239436619719,0.15324163436889648,0.11267605633802813
38,0.5,0.13686513900756836,0.5
39,0.75,0.15688180923461914,0.25
40,0.058823529411764705,0.13503098487854004,0.9411764705882353
41,0.8333333333333334,0.13423442840576172,0.16666666666666663
42,0.6,0.1500239372253418,0.4
43,0.8732394366197183,0.16600680351257324,0.12676056338028174
44,0.034482758620689655,0.14698481559753418,0.9655172413793104
45,0.6206896551724138,0.14988493919372559,0.3793103448275862
46,0.25,0.14367318153381348,0.75
47,0.3157894736842105,0.1313459873199463,0.6842105263157895
48,0.5882352941176471,0.13781213760375977,0.4117647058823529
49,0.25,0.13126468658447266,0.75
50,0.8717948717948718,0.15059781074523926,0.1282051282051282
51,0.5769230769230769,0.14044451713562012,0.42307692307692313
52,0.5833333333333334,0.13892507553100586,0.41666666666666663
53,0.4857142857142857,0.14507555961608887,0.5142857142857142
54,0.11764705882352941,0.14153718948364258,0.8823529411764706
55,0.7241379310344828,0.1461656093597412,0.27586206896551724
56,0.04,0.1377866268157959,0.96
57,0.25,0.13287353515625,0.75
58,0.5833333333333334,0.15045690536499023,0.41666666666666663
