modello,avg_wer,avg_time,avg_accuracy
FasterLargeV3,0.24743742999433188,0.2582956206591832,0.7525625700056682
whispercpp-large-v3_8thread,0.17857947050091175,62.8107594167566,0.8214205294990884
whisper-large-v3,0.12004358812886658,13.877577339293639,0.8799564118711336
seamless-m4t-v2-large,0.12342968842428055,8.966604084499998,0.8765703115757194
whispercpp_4threads,0.17857947050091175,65.59926023924282,0.8214205294990884
whisper-large-v3-2,0.11910801222587328,15.550771013711918,0.8808919877741268
