entry,wer,time,accuracy
0,0.045454545454545456,16.614728689193726,0.9545454545454546
1,0.07692307692307693,24.93357801437378,0.9230769230769231
2,0.21739130434782608,19.175577402114868,0.782608695652174
3,0.034482758620689655,17.42077922821045,0.9655172413793104
4,0.07142857142857142,15.166014909744263,0.9285714285714286
5,0.07142857142857142,15.713884353637695,0.9285714285714286
6,0.34782608695652173,19.634637117385864,0.6521739130434783
7,0.11538461538461539,20.19770622253418,0.8846153846153846
8,0.3,15.925339460372925,0.7
9,0.10526315789473684,15.613927125930786,0.8947368421052632
10,0.2222222222222222,16.084838151931763,0.7777777777777778
11,0.09090909090909091,11.390745639801025,0.9090909090909091
12,0.08571428571428572,16.55942940711975,0.9142857142857143
13,0.0975609756097561,21.096854209899902,0.9024390243902439
14,0.03571428571428571,18.736546993255615,0.9642857142857143
15,0.07692307692307693,18.387526988983154,0.9230769230769231
16,0.07407407407407407,19.835299253463745,0.9259259259259259
17,0.034482758620689655,21.184903383255005,0.9655172413793104
18,0.11428571428571428,20.5794415473938,0.8857142857142857
19,0.1875,15.850013494491577,0.8125
20,0.05,15.469630241394043,0.95
21,0.1,15.558743476867676,0.9
22,0.041666666666666664,18.57404136657715,0.9583333333333334
23,0.09375,20.121702671051025,0.90625
24,0.11538461538461539,19.539565324783325,0.8846153846153846
25,0.07692307692307693,14.161568641662598,0.9230769230769231
26,0.02631578947368421,18.94453716278076,0.9736842105263158
27,0.19047619047619047,18.649755477905273,0.8095238095238095
28,0.03225806451612903,17.556139945983887,0.967741935483871
29,0.11764705882352941,15.232682466506958,0.8823529411764706
30,0.10526315789473684,18.302679538726807,0.8947368421052632
31,0.2,19.785212516784668,0.8
32,0.09090909090909091,19.635507106781006,0.9090909090909091
33,0.10526315789473684,20.19165587425232,0.8947368421052632
34,0.047619047619047616,17.53378987312317,0.9523809523809523
35,0.16666666666666666,16.908698320388794,0.8333333333333334
36,0.047619047619047616,17.250234127044678,0.9523809523809523
37,0.1267605633802817,33.19632959365845,0.8732394366197183
38,0.2,25.468419551849365,0.8
39,0.1875,27.706639528274536,0.8125
40,0.11764705882352941,16.971590995788574,0.8823529411764706
41,0.08333333333333333,14.341163635253906,0.9166666666666666
42,0.04,13.248966932296753,0.96
43,0.11267605633802817,37.09543061256409,0.8873239436619719
44,0.034482758620689655,26.425071001052856,0.9655172413793104
45,0.1724137931034483,20.293437719345093,0.8275862068965517
46,0.041666666666666664,12.811384916305542,0.9583333333333334
47,0.21052631578947367,12.664605140686035,0.7894736842105263
48,0.058823529411764705,11.841570377349854,0.9411764705882353
49,0.05,11.770301818847656,0.95
50,0.1794871794871795,16.03854012489319,0.8205128205128205
51,0.038461538461538464,15.773104190826416,0.9615384615384616
52,0.027777777777777776,29.872474193572998,0.9722222222222222
53,0.02857142857142857,21.7342369556427,0.9714285714285714
54,0.058823529411764705,24.627861738204956,0.9411764705882353
55,0.10344827586206896,17.87632179260254,0.896551724137931
56,0.04,12.418330907821655,0.96
57,0.1,12.155544996261597,0.9
58,0.05555555555555555,14.160514116287231,0.9444444444444444
59,0.1111111111111111,12.607533931732178,0.8888888888888888
60,0.3157894736842105,12.245869398117065,0.6842105263157895
61,0.1,12.459296226501465,0.9
62,0.22727272727272727,13.11735987663269,0.7727272727272727
63,0.3333333333333333,11.360419273376465,0.6666666666666667
64,0.06666666666666667,11.537291526794434,0.9333333333333333
65,0.23809523809523808,12.440097332000732,0.7619047619047619
66,0.36363636363636365,13.931966543197632,0.6363636363636364
67,0.1875,11.407775163650513,0.8125
68,0.08571428571428572,14.110275745391846,0.9142857142857143
69,0.17647058823529413,14.77117109298706,0.8235294117647058
70,0.11764705882352941,14.091984510421753,0.8823529411764706
71,0.1111111111111111,17.092600345611572,0.8888888888888888
72,0.04,13.89146113395691,0.96
73,0.14285714285714285,11.574130773544312,0.8571428571428572
74,0.3333333333333333,10.975984334945679,0.6666666666666667
75,0.1,12.710984945297241,0.9
76,0.125,15.392453670501709,0.875
77,0.08333333333333333,11.695682525634766,0.9166666666666666
78,0.15,11.656547546386719,0.85
79,0.07692307692307693,13.03027057647705,0.9230769230769231
80,0.0625,11.166847467422485,0.9375
81,0.03225806451612903,13.425586938858032,0.967741935483871
82,0.07692307692307693,12.096558094024658,0.9230769230769231
83,0.1,12.804250240325928,0.9
84,0.42857142857142855,10.357465744018555,0.5714285714285714
85,0.1,14.10347580909729,0.9
86,0.09090909090909091,12.944000482559204,0.9090909090909091
87,0.027777777777777776,14.835241079330444,0.9722222222222222
88,0.05263157894736842,11.54746127128601,0.9473684210526316
89,0.047619047619047616,12.675916910171509,0.9523809523809523
90,0.23809523809523808,14.192590236663818,0.7619047619047619
91,0.2857142857142857,11.097212314605713,0.7142857142857143
92,0.09523809523809523,12.107615947723389,0.9047619047619048
93,0.04,13.221935033798218,0.96
94,0.10526315789473684,14.785984754562378,0.8947368421052632
95,0.04878048780487805,16.073582410812378,0.9512195121951219
96,0.06666666666666667,12.183515787124634,0.9333333333333333
97,0.14285714285714285,13.272688627243042,0.8571428571428572
98,0.058823529411764705,11.811858654022217,0.9411764705882353
99,0.13043478260869565,12.517550468444824,0.8695652173913043
100,0.08695652173913043,14.920790672302246,0.9130434782608696
101,0.2857142857142857,13.017467498779297,0.7142857142857143
102,0.041666666666666664,12.438583850860596,0.9583333333333334
103,0.2,14.098315715789795,0.8
104,0.3333333333333333,13.731910228729248,0.6666666666666667
105,0.11764705882352941,12.225253105163574,0.8823529411764706
106,0.04,12.64276671409607,0.96
107,0.07692307692307693,12.181572914123535,0.9230769230769231
108,0.04,12.593199014663696,0.96
109,0.2,11.106749296188354,0.8
110,0.0625,13.571260452270508,0.9375
111,0.17857142857142858,13.79674482345581,0.8214285714285714
112,0.06666666666666667,12.195630073547363,0.9333333333333333
113,0.041666666666666664,13.082119941711426,0.9583333333333334
114,0.1,11.994144678115845,0.9
115,0.05555555555555555,11.86838698387146,0.9444444444444444
116,0.30434782608695654,12.931739807128906,0.6956521739130435
117,0.04878048780487805,15.850931167602539,0.9512195121951219
118,0.1724137931034483,14.213589906692505,0.8275862068965517
119,0.1,14.145553350448608,0.9
120,0.06666666666666667,13.185062408447266,0.9333333333333333
121,0.1,13.908334970474243,0.9
122,0.15789473684210525,17.142918586730957,0.8421052631578947
123,0.15,13.738131523132324,0.85
124,0.36363636363636365,13.63586950302124,0.6363636363636364
125,0.17857142857142858,13.600014925003052,0.8214285714285714
126,0.07692307692307693,15.399054288864136,0.9230769230769231
127,0.1111111111111111,14.881313562393188,0.8888888888888888
128,0.06451612903225806,13.607977628707886,0.935483870967742
129,0.06666666666666667,11.477681875228882,0.9333333333333333
130,0.28125,13.868755340576172,0.71875
131,0.1,12.899150848388672,0.9
132,0.037037037037037035,13.208561420440674,0.962962962962963
133,0.05,12.213784456253052,0.95
134,0.04,13.037355661392212,0.96
135,0.30434782608695654,13.084742784500122,0.6956521739130435
136,0.125,12.016732692718506,0.875
137,0.06896551724137931,13.263463258743286,0.9310344827586207
138,0.0625,14.731136083602905,0.9375
139,0.13333333333333333,17.145915031433105,0.8666666666666667
140,0.08,14.378036260604858,0.92
141,0.16666666666666666,11.863859415054321,0.8333333333333334
142,0.14285714285714285,10.969510555267334,0.8571428571428572
143,0.034482758620689655,13.529136180877686,0.9655172413793104
144,0.10869565217391304,16.679059267044067,0.8913043478260869
145,0.06666666666666667,18.20984649658203,0.9333333333333333
146,0.07142857142857142,13.62973690032959,0.9285714285714286
147,0.13725490196078433,18.43863010406494,0.8627450980392157
148,0.1111111111111111,12.832226276397705,0.8888888888888888
149,0.19230769230769232,13.855421781539917,0.8076923076923077
150,0.08571428571428572,14.208734512329102,0.9142857142857143
151,0.15789473684210525,11.724984169006348,0.8421052631578947
152,0.13333333333333333,11.345604658126831,0.8666666666666667
153,0.1,13.609878778457642,0.9
154,0.0,10.752119779586792,1.0
155,0.17857142857142858,13.201136589050293,0.8214285714285714
156,0.09523809523809523,11.874161958694458,0.9047619047619048
157,0.08695652173913043,12.739145755767822,0.9130434782608696
158,0.043478260869565216,11.861849308013916,0.9565217391304348
159,0.045454545454545456,12.54726266860962,0.9545454545454546
160,0.05,12.720118999481201,0.95
161,0.09375,14.846706867218018,0.90625
162,0.13333333333333333,17.554015636444092,0.8666666666666667
163,0.1,16.793368816375732,0.9
164,0.16666666666666666,15.230741262435913,0.8333333333333334
165,0.11764705882352941,14.295140027999878,0.8823529411764706
166,0.058823529411764705,14.06473970413208,0.9411764705882353
167,0.09375,14.024521827697754,0.90625
168,0.2857142857142857,12.571261644363403,0.7142857142857143
169,0.18518518518518517,13.461717367172241,0.8148148148148149
170,0.02857142857142857,15.130152225494385,0.9714285714285714
171,0.06666666666666667,11.539872884750366,0.9333333333333333
172,0.034482758620689655,13.196930885314941,0.9655172413793104
173,0.15,12.362923622131348,0.85
174,0.15789473684210525,11.231560468673706,0.8421052631578947
175,0.15,12.334515571594238,0.85
176,0.2,11.32766318321228,0.8
177,0.3157894736842105,12.294384241104126,0.6842105263157895
178,0.07142857142857142,10.989067554473877,0.9285714285714286
179,0.05714285714285714,14.214369297027588,0.9428571428571428
180,0.07142857142857142,11.186744928359985,0.9285714285714286
181,0.18181818181818182,10.857216596603394,0.8181818181818181
182,0.047619047619047616,12.466953992843628,0.9523809523809523
183,0.09090909090909091,12.801665306091309,0.9090909090909091
184,0.125,12.387879371643066,0.875
185,0.08333333333333333,11.28903841972351,0.9166666666666666
186,0.2631578947368421,12.081077814102173,0.736842105263158
187,0.07894736842105263,13.996854543685913,0.9210526315789473
188,0.14285714285714285,11.597135543823242,0.8571428571428572
189,0.058823529411764705,12.439985036849976,0.9411764705882353
190,0.037037037037037035,19.95008420944214,0.962962962962963
191,0.1,11.060616493225098,0.9
192,0.125,10.808640956878662,0.875
193,0.0,10.768704891204834,1.0
194,0.08333333333333333,10.957776308059692,0.9166666666666666
195,0.3333333333333333,11.048807859420776,0.6666666666666667
196,0.2222222222222222,11.87606143951416,0.7777777777777778
197,0.1,11.939873933792114,0.9
198,0.2,13.121920347213745,0.8
199,0.034482758620689655,13.353532075881958,0.9655172413793104
200,0.09523809523809523,12.35344409942627,0.9047619047619048
201,0.22580645161290322,13.623314619064331,0.7741935483870968
202,0.047619047619047616,12.168526887893677,0.9523809523809523
203,0.07692307692307693,13.292633771896362,0.9230769230769231
204,0.20689655172413793,14.599043607711792,0.7931034482758621
205,0.08695652173913043,12.171262502670288,0.9130434782608696
206,0.07692307692307693,12.033942222595215,0.9230769230769231
207,0.05,12.296298503875732,0.95
208,0.06896551724137931,15.016016721725464,0.9310344827586207
209,0.07692307692307693,13.744325876235962,0.9230769230769231
210,0.09523809523809523,12.291073560714722,0.9047619047619048
211,0.0625,11.682612657546997,0.9375
212,0.09523809523809523,11.846497058868408,0.9047619047619048
213,0.2,11.75957179069519,0.8
214,0.0967741935483871,14.57574987411499,0.9032258064516129
215,0.08695652173913043,12.712197303771973,0.9130434782608696
216,0.1,11.7183837890625,0.9
217,0.16666666666666666,12.012588739395142,0.8333333333333334
218,0.07894736842105263,14.154589414596558,0.9210526315789473
219,0.3,13.894558906555176,0.7
220,0.043478260869565216,13.09669828414917,0.9565217391304348
221,0.07692307692307693,10.868988513946533,0.9230769230769231
222,0.0,12.680469751358032,1.0
223,0.2,14.046287536621094,0.8
224,0.1,10.90860891342163,0.9
225,0.21428571428571427,10.953013181686401,0.7857142857142857
226,0.15384615384615385,10.891400337219238,0.8461538461538461
227,0.08695652173913043,12.775914430618286,0.9130434782608696
228,0.08333333333333333,10.733112335205078,0.9166666666666666
229,0.05555555555555555,11.963538885116577,0.9444444444444444
230,0.8,28.528613328933716,0.19999999999999996
231,0.07142857142857142,26.323582649230957,0.9285714285714286
232,0.2,21.75583052635193,0.8
233,0.05555555555555555,12.95163083076477,0.9444444444444444
234,0.11363636363636363,15.785438776016235,0.8863636363636364
235,0.21052631578947367,13.734957456588745,0.7894736842105263
236,0.0625,14.049542665481567,0.9375
237,0.2,14.204996109008789,0.8
238,0.038461538461538464,13.899248600006104,0.9615384615384616
239,0.23076923076923078,11.01449465751648,0.7692307692307692
240,0.21052631578947367,12.155462741851807,0.7894736842105263
241,0.4444444444444444,12.101171016693115,0.5555555555555556
242,0.08333333333333333,13.314968824386597,0.9166666666666666
243,0.041666666666666664,12.404080629348755,0.9583333333333334
244,0.15,11.85954761505127,0.85
245,0.13333333333333333,14.610284805297852,0.8666666666666667
246,0.038461538461538464,13.206240177154541,0.9615384615384616
247,0.030303030303030304,14.587933778762817,0.9696969696969697
248,0.23809523809523808,12.489271402359009,0.7619047619047619
249,0.05,12.682442665100098,0.95
250,0.2,11.01656699180603,0.8
251,0.05263157894736842,11.945977926254272,0.9473684210526316
252,0.043478260869565216,13.97421669960022,0.9565217391304348
253,0.05263157894736842,13.64288878440857,0.9473684210526316
254,0.0625,19.536579608917236,0.9375
255,0.04,14.999597787857056,0.96
256,0.2777777777777778,13.45829463005066,0.7222222222222222
257,0.5,15.183884620666504,0.5
258,0.0625,11.718022584915161,0.9375
259,0.21052631578947367,11.75798487663269,0.7894736842105263
260,0.1724137931034483,13.486117362976074,0.8275862068965517
261,0.3125,13.905620098114014,0.6875
262,0.047619047619047616,12.316973686218262,0.9523809523809523
263,0.23529411764705882,13.068327903747559,0.7647058823529411
264,0.15789473684210525,11.491261005401611,0.8421052631578947
265,0.28125,14.776252031326294,0.71875
266,0.2,11.035075902938843,0.8
267,0.043478260869565216,12.231977462768555,0.9565217391304348
268,0.0625,11.706308841705322,0.9375
269,0.058823529411764705,11.663324356079102,0.9411764705882353
270,0.05555555555555555,11.831766843795776,0.9444444444444444
271,0.23529411764705882,11.872275829315186,0.7647058823529411
272,0.047619047619047616,12.64106822013855,0.9523809523809523
273,0.12,12.55038070678711,0.88
274,0.1,12.137372970581055,0.9
275,0.15,15.017078161239624,0.85
276,0.08,14.780930042266846,0.92
277,0.07142857142857142,10.965944528579712,0.9285714285714286
278,0.08,13.375120878219604,0.92
279,0.04,14.200150489807129,0.96
280,0.05263157894736842,18.123364686965942,0.9473684210526316
281,0.16666666666666666,14.585314989089966,0.8333333333333334
282,0.043478260869565216,12.009630918502808,0.9565217391304348
283,0.14285714285714285,14.747083902359009,0.8571428571428572
284,0.10344827586206896,14.041318655014038,0.896551724137931
285,0.125,12.475370168685913,0.875
286,0.3333333333333333,10.795813083648682,0.6666666666666667
287,0.375,10.75173830986023,0.625
288,0.21875,14.571789026260376,0.78125
289,0.06666666666666667,13.464240074157715,0.9333333333333333
290,0.19047619047619047,12.119239330291748,0.8095238095238095
291,0.1,13.73999810218811,0.9
292,0.14285714285714285,12.924082517623901,0.8571428571428572
293,0.23809523809523808,12.69076657295227,0.7619047619047619
294,0.04,17.189547061920166,0.96
295,0.10714285714285714,12.887526750564575,0.8928571428571429
296,0.03571428571428571,13.759453535079956,0.9642857142857143
297,0.05,11.905501127243042,0.95
298,0.21052631578947367,13.315194845199585,0.7894736842105263
299,0.04,12.816414594650269,0.96
300,0.2727272727272727,13.711873292922974,0.7272727272727273
301,0.041666666666666664,13.549683570861816,0.9583333333333334
302,0.0625,14.971699953079224,0.9375
303,0.07894736842105263,20.752276182174683,0.9210526315789473
304,0.1,14.23604941368103,0.9
305,0.2222222222222222,12.118009567260742,0.7777777777777778
306,0.0625,11.077659130096436,0.9375
307,0.1,13.055121421813965,0.9
308,0.16666666666666666,14.510613441467285,0.8333333333333334
309,0.09523809523809523,12.325363636016846,0.9047619047619048
310,0.05555555555555555,11.690035820007324,0.9444444444444444
311,0.1,12.238569259643555,0.9
312,0.1,10.964964866638184,0.9
313,0.125,12.740857124328613,0.875
314,0.06666666666666667,13.73473334312439,0.9333333333333333
315,0.2,14.311532974243164,0.8
316,0.1,12.557141065597534,0.9
317,0.06896551724137931,13.613087177276611,0.9310344827586207
318,0.05,15.997129201889038,0.95
319,0.25,12.50711727142334,0.75
320,0.1,13.479164361953735,0.9
321,0.1,11.059130668640137,0.9
322,0.05555555555555555,11.154598712921143,0.9444444444444444
323,0.06666666666666667,10.885356903076172,0.9333333333333333
324,0.09090909090909091,10.710633754730225,0.9090909090909091
325,0.15,14.204472303390503,0.85
326,0.23529411764705882,14.784603118896484,0.7647058823529411
327,0.1111111111111111,11.870429277420044,0.8888888888888888
328,0.21212121212121213,14.57284951210022,0.7878787878787878
329,0.0625,11.88640832901001,0.9375
330,0.08823529411764706,14.5807523727417,0.9117647058823529
331,0.1111111111111111,16.164376258850098,0.8888888888888888
332,0.14285714285714285,14.393965482711792,0.8571428571428572
333,0.05555555555555555,14.268654584884644,0.9444444444444444
334,0.12903225806451613,13.465934038162231,0.8709677419354839
335,0.06666666666666667,13.22644829750061,0.9333333333333333
336,0.1,11.733346939086914,0.9
337,0.15384615384615385,13.73106074333191,0.8461538461538461
338,0.16666666666666666,11.865084648132324,0.8333333333333334
339,0.08333333333333333,13.214125633239746,0.9166666666666666
340,0.037037037037037035,13.319249868392944,0.962962962962963
341,0.08823529411764706,14.53883957862854,0.9117647058823529
342,0.09090909090909091,13.166595697402954,0.9090909090909091
343,0.08333333333333333,13.675941228866577,0.9166666666666666
344,0.05263157894736842,13.358203172683716,0.9473684210526316
345,0.13333333333333333,11.748014450073242,0.8666666666666667
346,0.14285714285714285,12.004574060440063,0.8571428571428572
347,0.3125,13.747429609298706,0.6875
348,0.09523809523809523,14.60279631614685,0.9047619047619048
349,0.17647058823529413,12.005650997161865,0.8235294117647058
350,0.3684210526315789,13.10184097290039,0.631578947368421
351,0.13333333333333333,10.676615238189697,0.8666666666666667
352,0.0625,11.75271987915039,0.9375
353,0.05555555555555555,11.770487308502197,0.9444444444444444
354,0.2,14.828991889953613,0.8
355,0.04,12.482195377349854,0.96
356,0.14285714285714285,13.356990575790405,0.8571428571428572
357,0.09090909090909091,11.145663738250732,0.9090909090909091
358,0.047619047619047616,12.262301206588745,0.9523809523809523
359,0.07692307692307693,11.842731475830078,0.9230769230769231
360,0.11538461538461539,13.149476051330566,0.8846153846153846
361,0.1,13.278485774993896,0.9
362,0.23076923076923078,13.701493740081787,0.7692307692307692
363,0.0625,12.346682786941528,0.9375
364,0.2222222222222222,11.756237268447876,0.7777777777777778
365,0.04,12.748860120773315,0.96
366,0.15,12.507619857788086,0.85
367,0.16666666666666666,11.791801452636719,0.8333333333333334
368,0.125,11.824676752090454,0.875
369,0.08695652173913043,12.51542043685913,0.9130434782608696
370,0.20689655172413793,15.187530517578125,0.7931034482758621
371,0.14285714285714285,16.773808479309082,0.8571428571428572
372,0.05555555555555555,12.435832262039185,0.9444444444444444
373,0.0625,11.7471342086792,0.9375
374,0.15789473684210525,11.874340772628784,0.8421052631578947
375,0.030303030303030304,14.618887424468994,0.9696969696969697
376,0.05,11.746206521987915,0.95
377,0.23076923076923078,11.177667379379272,0.7692307692307692
378,0.09302325581395349,16.616076946258545,0.9069767441860466
379,0.13333333333333333,12.212779998779297,0.8666666666666667
380,0.12,13.085795164108276,0.88
381,0.04,13.143707036972046,0.96
382,0.07894736842105263,13.868016004562378,0.9210526315789473
383,0.20833333333333334,15.113630771636963,0.7916666666666666
384,0.21212121212121213,19.65601396560669,0.7878787878787878
385,0.08333333333333333,14.834081649780273,0.9166666666666666
386,0.15,12.142585039138794,0.85
387,0.05,12.81669306755066,0.95
388,0.08,14.87498140335083,0.92
389,0.19047619047619047,12.648701429367065,0.8095238095238095
390,0.2,11.125176668167114,0.8
391,0.42857142857142855,11.121999502182007,0.5714285714285714
392,0.25,19.306350708007812,0.75
393,0.14814814814814814,27.240238189697266,0.8518518518518519
394,0.1875,35.93809747695923,0.8125
395,0.1111111111111111,26.045238494873047,0.8888888888888888
396,0.1,16.596888303756714,0.9
397,0.1724137931034483,14.569285154342651,0.8275862068965517
398,0.06451612903225806,14.000583410263062,0.935483870967742
399,0.391304347826087,12.895800590515137,0.6086956521739131
400,0.07142857142857142,11.146737337112427,0.9285714285714286
401,0.09090909090909091,12.596784114837646,0.9090909090909091
402,0.2,17.92516541481018,0.8
403,0.05555555555555555,11.931963920593262,0.9444444444444444
404,0.024390243902439025,16.046292543411255,0.975609756097561
405,0.047619047619047616,12.39485216140747,0.9523809523809523
406,0.1,13.290195941925049,0.9
407,0.07142857142857142,10.997639179229736,0.9285714285714286
408,0.11538461538461539,13.780333518981934,0.8846153846153846
409,0.030303030303030304,14.439814805984497,0.9696969696969697
410,0.058823529411764705,11.764883995056152,0.9411764705882353
411,0.21052631578947367,12.174638509750366,0.7894736842105263
412,0.08333333333333333,15.189306735992432,0.9166666666666666
413,0.13725490196078433,31.7561936378479,0.8627450980392157
414,0.05714285714285714,29.373169660568237,0.9428571428571428
415,0.1,18.197903156280518,0.9
416,0.05555555555555555,11.614448070526123,0.9444444444444444
